4818275,20 021463,1266 ETNA ST ,1266,ETNA,,Interior,3/23/2020 0:00,122291,OSORIO,No,No,No,No,, 
4833654,20 036853,909 DESOTO ST ,909,DESOTO,,Interior,5/26/2020 0:00,106205,OSORIO,No,No,No,No,, 
4834112,20 037311,743 BRADLEY ST ,743,BRADLEY,,Interior,5/27/2020 0:00,139632,OSORIO,No,No,No,No,, 
4892676,20 095895,2085 BUFORD AVE ,2085,BUFORD,,Interior,12/1/2020 0:00,149202,ANDERSSA,No,No,No,No,, 
4889968,20 093186,597 HALL AVE ,597,HALL,,Interior,11/18/2020 0:00,139753,OSORIO,No,No,No,No,, 
4895866,20 099086,949 ELEANOR AVE ,949,ELEANOR,,Interior,12/14/2020 0:00,159929,PARISIJU,No,No,No,No,, 
4826208,20 029405,1562 SHERWOOD AVE ,1562,SHERWOOD,,Interior,4/27/2020 0:00,154360,PARISIJU,No,No,No,No,, 
4897587,20 100807,586 OTTAWA AVE ,586,OTTAWA,,Interior,12/21/2020 0:00,147477,PARISIJU,No,No,No,No,, 
4856204,20 059411,170 10TH ST E,170,10TH,E,License,7/27/2020 0:00,189889,KOSKIKE,No,No,No,No,, 
4808715,20 011897,211 7TH ST W,211,7TH,W,License,2/10/2020 0:00,232690,KOSKIKE,No,No,No,No,, 
4832241,20 035440,2145 FORD PKWY ,2145,FORD,,License,5/19/2020 0:00,229969,YANGKAO,No,No,No,No,, 
4843712,20 046919,2145 FORD PKWY ,2145,FORD,,License,6/26/2020 0:00,229969,PARISIJU,No,No,No,No,, 
4844574,20 047781,2145 FORD PKWY ,2145,FORD,,License,6/30/2020 0:00,229969,KOSKIKE,No,No,No,No,, 
4827830,20 031027,247 GROTTO ST N,247,GROTTO,N,License,5/4/2020 0:00,132306,YANGKAO,No,No,No,No,, 
4833942,20 037141,2145 FORD PKWY ,2145,FORD,,License,5/26/2020 0:00,229969,PARISIJU,No,No,No,No,, 
4868845,20 072054,222 7TH ST W,222,7TH,W,License,9/8/2020 0:00,807801,OSORIO,No,No,No,No,, 
4839917,20 043123,400 WABASHA ST N,400,WABASHA,N,License,6/16/2020 0:00,594469,YANGKAO,No,No,No,No,, 
4864237,20 067444,378 MARIA AVE ,378,MARIA,,License,8/20/2020 0:00,244550,PARISIJU,No,No,No,No,, 
4896138,20 099358,728 ARMSTRONG AVE ,728,ARMSTRONG,,License,12/14/2020 0:00,218765,KOSKIKE,No,No,No,No,, 
4869884,20 073094,2197 OLD HUDSON ROAD ,2197,OLD HUDSON,,License,9/10/2020 0:00,226944,KOSKIKE,No,No,No,No,, 
4895529,20 098748,1051 HUDSON ROAD ,1051,HUDSON,,License,12/11/2020 0:00,205782,KOSKIKE,No,No,No,No,, 
4878790,20 082003,377 HAMLINE AVE S,377,HAMLINE,S,License,10/8/2020 0:00,183059,OSORIO,No,No,No,No,, 
4817845,20 021032,377 HAMLINE AVE S,377,HAMLINE,S,License,3/19/2020 0:00,183059,KOSKIKE,No,No,No,No,, 
4877644,20 080857,1075 PIERCE BUTLER ROUTE ,1075,PIERCE BUTLER,,License,10/6/2020 0:00,158693,ANDERSSA,No,No,No,No,, 
4890929,20 094148,1075 PIERCE BUTLER ROUTE ,1075,PIERCE BUTLER,,License,11/20/2020 0:00,158693,YANGKAO,No,No,No,No,, 
4890947,20 094166,1075 PIERCE BUTLER ROUTE ,1075,PIERCE BUTLER,,License,11/20/2020 0:00,158693,PARISIJU,No,No,No,No,, 
4899164,20 102276,1075 PIERCE BUTLER ROUTE ,1075,PIERCE BUTLER,,License,12/29/2020 0:00,158693,OSORIO,No,No,No,No,, 
4840786,20 043992,2005 SUBURBAN AVE ,2005,SUBURBAN,,License,6/18/2020 0:00,426248,YANGKAO,No,No,No,No,, 
4841864,20 045071,709 PORTLAND AVE ,709,PORTLAND,,License,6/22/2020 0:00,190901,KOSKIKE,No,No,No,No,, 
4896027,20 099247,635 SNELLING AVE S,635,SNELLING,S,License,12/14/2020 0:00,154831,OSORIO,No,No,No,No,, 
4841877,20 045084,1463 MARSHALL AVE ,1463,MARSHALL,,License,6/22/2020 0:00,137840,KOSKIKE,No,No,No,No,, 
4823568,20 026759,664 PAYNE AVE ,664,PAYNE,,License,4/16/2020 0:00,239693,YANGKAO,No,No,No,No,, 
4838760,20 041965,983 SELBY AVE ,983,SELBY,,License,6/11/2020 0:00,190200,KOSKIKE,No,No,No,No,, 
4857370,20 060577,1024 7TH ST E,1024,7TH,E,License,7/30/2020 0:00,544152,YANGKAO,No,No,No,No,, 
4884427,20 087643,629 RICE ST ,629,RICE,,License,10/28/2020 0:00,174007,PARISIJU,No,No,No,No,, 
4865979,20 069187,629 RICE ST ,629,RICE,,License,8/26/2020 0:00,174007,KOSKIKE,No,No,No,No,, 
4805655,20 008836,291 FILLMORE AVE E,291,FILLMORE,E,License,1/29/2020 0:00,155018,PARISIJU,No,No,No,No,, 
4820858,20 024048,995 7TH ST W,995,7TH,W,License,4/2/2020 0:00,163611,PARISIJU,No,No,No,No,, 
4843323,20 046530,523 JACKSON ST ,523,JACKSON,,License,6/25/2020 0:00,168432,KOSKIKE,No,No,No,No,, 
4853572,20 056779,734 GRAND AVE ,734,GRAND,,License,7/17/2020 0:00,217002,OSORIO,No,No,No,No,, 
4887334,20 090552,859 RANDOLPH AVE ,859,RANDOLPH,,License,11/9/2020 0:00,106741,YANGKAO,No,No,No,No,, 
4869148,20 072358,480 SNELLING AVE S,480,SNELLING,S,License,9/8/2020 0:00,199189,KOSKIKE,No,No,No,No,, 
4808213,20 011395,480 SNELLING AVE S,480,SNELLING,S,License,2/7/2020 0:00,199189,KOSKIKE,No,No,No,No,, 
4862566,20 065773,480 SNELLING AVE S,480,SNELLING,S,License,8/17/2020 0:00,199189,YANGKAO,No,No,No,No,, 
4870606,20 073816,662 PAYNE AVE ,662,PAYNE,,License,9/14/2020 0:00,150941,OSORIO,No,No,No,No,, 
4823574,20 026765,2019 MINNEHAHA AVE E,2019,MINNEHAHA,E,License,4/16/2020 0:00,199429,YANGKAO,No,No,No,No,, 
4841682,20 044889,340 CEDAR ST ,340,CEDAR,,License,6/22/2020 0:00,138298,KOSKIKE,No,No,No,No,, 
4800200,20 003335,2019 MINNEHAHA AVE E,2019,MINNEHAHA,E,License,1/6/2020 0:00,199429,OSORIO,No,No,No,No,, 
4866090,20 069298,401 SIBLEY ST ,401,SIBLEY,,License,8/27/2020 0:00,156543,OSORIO,No,No,No,No,, 
4876412,20 079624,2019 MINNEHAHA AVE E,2019,MINNEHAHA,E,License,10/1/2020 0:00,199429,YANGKAO,No,No,No,No,, 
4831444,20 034643,36 MAGNOLIA AVE W,36,MAGNOLIA,W,License,5/15/2020 0:00,159500,YANGKAO,No,No,No,No,, 
4865324,20 068531,340 CEDAR ST ,340,CEDAR,,License,8/25/2020 0:00,138298,YANGKAO,No,No,No,No,, 
4814377,20 017560,2162 UNIVERSITY AVE W,2162,UNIVERSITY,W,License,3/4/2020 0:00,129427,KOSKIKE,No,No,No,No,, 
4878213,20 081426,370 MARYLAND AVE W,370,MARYLAND,W,License,10/7/2020 0:00,158224,YANGKAO,No,No,No,No,, 
4866016,20 069224,828 7TH ST E,828,7TH,E,License,8/26/2020 0:00,125612,YANGKAO,No,No,No,No,, 
4858432,20 061639,762 CLEVELAND AVE S,762,CLEVELAND,S,License,8/3/2020 0:00,161873,YANGKAO,No,No,No,No,, 
4894503,20 097722,262 4TH ST E,262,4TH,E,License,12/8/2020 0:00,192485,PARISIJU,No,No,No,No,, 
4866654,20 069862,1398 ST CLAIR AVE ,1398,ST CLAIR,,License,8/28/2020 0:00,134200,KOSKIKE,No,No,No,No,, 
4844959,20 048163,115 10TH ST E,115,10TH,E,License,7/1/2020 0:00,543438,PARISIJU,No,No,No,No,, 
4853499,20 056706,665 7TH ST W,665,7TH,W,License,7/17/2020 0:00,162468,YANGKAO,No,No,No,No,, 
4874081,20 077293,353 LARCH ST ,353,LARCH,,License,9/23/2020 0:00,176825,KOSKIKE,No,No,No,No,, 
4875308,20 078520,922 THOMAS AVE ,922,THOMAS,,License,9/28/2020 0:00,145146,YANGKAO,No,No,No,No,, 
4818607,20 021795,922 THOMAS AVE ,922,THOMAS,,License,3/24/2020 0:00,145146,PARISIJU,No,No,No,No,, 
4844880,20 048084,883 UNIVERSITY AVE W,883,UNIVERSITY,W,License,7/1/2020 0:00,231483,KOSKIKE,No,No,No,No,, 
4819867,20 023057,1662 WHITE BEAR AVE N,1662,WHITE BEAR,N,License,3/30/2020 0:00,156954,YANGKAO,No,No,No,No,, 
4821751,20 024942,1662 WHITE BEAR AVE N,1662,WHITE BEAR,N,License,4/7/2020 0:00,156954,OSORIO,No,No,No,No,, 
4823565,20 026756,1662 WHITE BEAR AVE N,1662,WHITE BEAR,N,License,4/16/2020 0:00,156954,YANGKAO,No,No,No,No,, 
4822408,20 025599,444 MARYLAND AVE W,444,MARYLAND,W,License,4/10/2020 0:00,105046,OSORIO,No,No,No,No,, 
4856673,20 059880,924 MACKUBIN ST ,924,MACKUBIN,,License,7/28/2020 0:00,124712,YANGKAO,No,No,No,No,, 
4841583,20 044790,1642 CARROLL AVE ,1642,CARROLL,,License,6/22/2020 0:00,195596,KOSKIKE,No,No,No,No,, 
4853179,20 056386,1160 CLARENCE ST ,1160,CLARENCE,,License,7/17/2020 0:00,824216,YANGKAO,No,No,No,No,, 
4844128,20 047335,535 TEDESCO ST ,535,TEDESCO,,License,6/29/2020 0:00,119071,PARISIJU,No,No,No,No,, 
4878516,20 081729,444 MARYLAND AVE W,444,MARYLAND,W,License,10/8/2020 0:00,105046,YANGKAO,No,No,No,No,, 
4853049,20 056256,535 TEDESCO ST ,535,TEDESCO,,License,7/16/2020 0:00,119071,PARISIJU,No,No,No,No,, 
4813596,20 016778,545 UNIVERSITY AVE W,545,UNIVERSITY,W,License,3/2/2020 0:00,118509,KOSKIKE,No,No,No,No,, 
4867672,20 070880,545 UNIVERSITY AVE W,545,UNIVERSITY,W,License,9/2/2020 0:00,118509,YANGKAO,No,No,No,No,, 
4823578,20 026769,444 MARYLAND AVE W,444,MARYLAND,W,License,4/16/2020 0:00,105046,YANGKAO,No,No,No,No,, 
4845554,20 048758,1900 7TH ST W,1900,7TH,W,License,7/6/2020 0:00,233804,YANGKAO,No,No,No,No,, 
4833005,20 036204,1900 7TH ST W,1900,7TH,W,License,5/21/2020 0:00,233804,KOSKIKE,No,No,No,No,, 
4855878,20 059085,1900 7TH ST W,1900,7TH,W,License,7/27/2020 0:00,233804,YANGKAO,No,No,No,No,, 
4879196,20 082409,1983 DAYTON AVE ,1983,DAYTON,,License,10/9/2020 0:00,145063,KOSKIKE,No,No,No,No,, 
4888312,20 091530,2012 FORD PKWY ,2012,FORD,,License,11/12/2020 0:00,110562,KOSKIKE,No,No,No,No,, 
4807126,20 010307,830 ROBERT ST S,830,ROBERT,S,License,2/4/2020 0:00,152403,OSORIO,No,No,No,No,, 
4845669,20 048873,140 WABASHA ST S,140,WABASHA,S,License,7/6/2020 0:00,238318,KOSKIKE,No,No,No,No,, 
4897724,20 100944,1104 RICE ST ,1104,RICE,,License,12/21/2020 0:00,180251,PARISIJU,No,No,No,No,, 
4892921,20 096140,305 MARIA AVE ,305,MARIA,,License,12/2/2020 0:00,138486,YANGKAO,No,No,No,No,, 
4855609,20 058816,225 7TH ST W,225,7TH,W,License,7/24/2020 0:00,186962,KOSKIKE,No,No,No,No,, 
4817152,20 020338,225 7TH ST W,225,7TH,W,License,3/17/2020 0:00,186962,PARISIJU,No,No,No,No,, 
4883639,20 086855,452 SELBY AVE ,452,SELBY,,License,10/26/2020 0:00,201063,KOSKIKE,No,No,No,No,, 
4843102,20 046309,464 SNELLING AVE S,464,SNELLING,S,License,6/25/2020 0:00,200291,KOSKIKE,No,No,No,No,, 
4870582,20 073792,1638 RICE ST ,1638,RICE,,License,9/14/2020 0:00,102021,KOSKIKE,No,No,No,No,, 
4823560,20 026751,162 PENNSYLVANIA AVE W,162,PENNSYLVANIA,W,License,4/16/2020 0:00,238092,YANGKAO,No,No,No,No,, 
4820869,20 024059,1418 UNIVERSITY AVE W,1418,UNIVERSITY,W,License,4/2/2020 0:00,238079,YANGKAO,No,No,No,No,, 
4822467,20 025658,1181 EDGCUMBE ROAD ,1181,EDGCUMBE,,License,4/10/2020 0:00,141698,KOSKIKE,No,No,No,No,, 
4823579,20 026770,1347 UNIVERSITY AVE W,1347,UNIVERSITY,W,License,4/16/2020 0:00,120190,YANGKAO,No,No,No,No,, 
4879324,20 082537,334 MILTON ST N,334,MILTON,N,License,10/12/2020 0:00,220694,YANGKAO,No,No,No,No,, 
4848141,20 051347,1619 UNIVERSITY AVE W,1619,UNIVERSITY,W,License,7/13/2020 0:00,153077,KOSKIKE,No,No,No,No,, 
4862965,20 066172,1619 UNIVERSITY AVE W,1619,UNIVERSITY,W,License,8/17/2020 0:00,153077,OSORIO,No,No,No,No,, 
4840468,20 043674,1600 WHITE BEAR AVE N,1600,WHITE BEAR,N,License,6/17/2020 0:00,551610,OSORIO,No,No,No,No,, 
4799485,20 002620,194 CESAR CHAVEZ ST ,194,CESAR CHAVEZ,,License,1/3/2020 0:00,546537,PARISIJU,No,No,No,No,, 
4823570,20 026761,191 WESTERN AVE N,191,WESTERN,N,License,4/16/2020 0:00,220330,YANGKAO,No,No,No,No,, 
4820872,20 024062,1475 UNIVERSITY AVE W,1475,UNIVERSITY,W,License,4/2/2020 0:00,231846,YANGKAO,No,No,No,No,, 
4882843,20 086058,1265 ARCADE ST ,1265,ARCADE,,License,10/22/2020 0:00,179785,YANGKAO,No,No,No,No,, 
4847958,20 051164,2289 FORD PKWY ,2289,FORD,,License,7/13/2020 0:00,137485,KOSKIKE,No,No,No,No,, 
4845180,20 048384,1314 WHITE BEAR AVE N,1314,WHITE BEAR,N,License,7/2/2020 0:00,116144,KOSKIKE,No,No,No,No,, 
4823573,20 026764,97 ANNAPOLIS ST E,97,ANNAPOLIS,E,License,4/16/2020 0:00,150954,YANGKAO,No,No,No,No,, 
4838794,20 041999,2489 7TH ST W,2489,7TH,W,License,6/11/2020 0:00,220221,KOSKIKE,No,No,No,No,, 
4899050,20 102162,2489 7TH ST W,2489,7TH,W,License,12/29/2020 0:00,220221,ANDERSSA,No,No,No,No,, 
4845773,20 048977,194 CESAR CHAVEZ ST ,194,CESAR CHAVEZ,,License,7/6/2020 0:00,247859,YANGKAO,No,No,No,No,, 
4844568,20 047775,680 7TH ST E,680,7TH,E,License,6/30/2020 0:00,149201,PARISIJU,No,No,No,No,, 
4823576,20 026767,937 3RD ST E,937,3RD,E,License,4/16/2020 0:00,202870,YANGKAO,No,No,No,No,, 
4801505,20 004666,381 MINNESOTA ST ,381,MINNESOTA,,License,1/10/2020 0:00,202342,OSORIO,No,No,No,No,, 
4823567,20 026758,381 MINNESOTA ST ,381,MINNESOTA,,License,4/16/2020 0:00,202342,YANGKAO,No,No,No,No,, 
4823561,20 026752,1198 EARL ST ,1198,EARL,,License,4/16/2020 0:00,159924,YANGKAO,No,No,No,No,, 
4898040,20 101260,378 MARIA AVE ,378,MARIA,,License,12/22/2020 0:00,244550,PARISIJU,No,No,No,No,, 
4852402,20 055609,633 7TH ST W,633,7TH,W,License,7/15/2020 0:00,157937,YANGKAO,No,No,No,No,, 
4803132,20 006312,200 CESAR CHAVEZ ST ,200,CESAR CHAVEZ,,License,1/17/2020 0:00,247863,KOSKIKE,No,No,No,No,, 
4896001,20 099221,5 EMPIRE DRIVE ,5,EMPIRE,,License,12/14/2020 0:00,179187,PARISIJU,No,No,No,No,, 
4845696,20 048900,    ,,,,License,7/6/2020 0:00,0,KOSKIKE,No,No,No,No,, 
4845991,20 049195,633 7TH ST W,633,7TH,W,License,7/7/2020 0:00,157937,YANGKAO,No,No,No,No,, 
4823172,20 026363,1414 ARCADE ST ,1414,ARCADE,,License,4/14/2020 0:00,205243,PARISIJU,No,No,No,No,, 
4887328,20 090546,1103 ARCADE ST ,1103,ARCADE,,License,11/9/2020 0:00,142180,KOSKIKE,No,No,No,No,, 
4885935,20 089153,33 ACKER ST E,33,ACKER,E,License,11/3/2020 0:00,152253,ANDERSSA,No,No,No,No,, 
4847665,20 050871,2417 7TH ST W,2417,7TH,W,License,7/10/2020 0:00,217481,KOSKIKE,No,No,No,No,, 
4822468,20 025659,586 REANEY AVE ,586,REANEY,,License,4/10/2020 0:00,231878,PARISIJU,No,No,No,No,, 
4848823,20 052029,810 MARYLAND AVE E,810,MARYLAND,E,License,7/15/2020 0:00,239153,YANGKAO,No,No,No,No,, 
4845875,20 049079,1300 UNIVERSITY AVE W,1300,UNIVERSITY,W,License,7/6/2020 0:00,272569,KOSKIKE,No,No,No,No,, 
4846509,20 049714,1177 CLARENCE ST ,1177,CLARENCE,,License,7/8/2020 0:00,273930,YANGKAO,No,No,No,No,, 
4855655,20 058862,253 7TH ST W,253,7TH,W,License,7/24/2020 0:00,183310,KOSKIKE,No,No,No,No,, 
4860615,20 063822,2576 DOSWELL AVE ,2576,DOSWELL,,License,8/10/2020 0:00,179841,OSORIO,No,No,No,No,, 
4837230,20 040433,375 JACKSON ST ,375,JACKSON,,License,6/8/2020 0:00,121206,KOSKIKE,No,No,No,No,, 
4884956,20 088172,200 UNIVERSITY AVE W,200,UNIVERSITY,W,License,10/30/2020 0:00,219831,KOSKIKE,No,No,No,No,, 
4837601,20 040804,1418 WHITE BEAR AVE N,1418,WHITE BEAR,N,License,6/9/2020 0:00,195905,OSORIO,No,No,No,No,, 
4846562,20 049767,1351 RANDOLPH AVE ,1351,RANDOLPH,,License,7/8/2020 0:00,205058,KOSKIKE,No,No,No,No,, 
4845176,20 048380,1665 WHITE BEAR AVE N,1665,WHITE BEAR,N,License,7/2/2020 0:00,245730,KOSKIKE,No,No,No,No,, 
4825529,20 028720,956 RICE ST ,956,RICE,,License,4/23/2020 0:00,237897,YANGKAO,No,No,No,No,, 
4846564,20 049769,2005 FORD PKWY ,2005,FORD,,License,7/8/2020 0:00,108092,KOSKIKE,No,No,No,No,, 
4824938,20 028129,2005 FORD PKWY ,2005,FORD,,License,4/22/2020 0:00,108092,YANGKAO,No,No,No,No,, 
4800146,20 003281,1597 HARTFORD AVE ,1597,HARTFORD,,License,1/6/2020 0:00,106569,OSORIO,No,No,No,No,, 
4844960,20 048164,398 WABASHA ST N,398,WABASHA,N,License,7/1/2020 0:00,803435,PARISIJU,No,No,No,No,, 
4805245,20 008427,25 WINTER ST ,25,WINTER,,License,1/28/2020 0:00,181106,OSORIO,No,No,No,No,, 
4890627,20 093845,1220 RICE ST ,1220,RICE,,License,11/19/2020 0:00,123478,KOSKIKE,No,No,No,No,, 
4833093,20 036292,194 CESAR CHAVEZ ST ,194,CESAR CHAVEZ,,License,5/21/2020 0:00,247859,KOSKIKE,No,No,No,No,, 
4883614,20 086830,194 CESAR CHAVEZ ST ,194,CESAR CHAVEZ,,License,10/26/2020 0:00,247859,YANGKAO,No,No,No,No,, 
4899049,20 102161,2439 7TH ST W,2439,7TH,W,License,12/29/2020 0:00,218461,ANDERSSA,No,No,No,No,, 
4802232,20 005411,235 6TH ST E,235,6TH,E,License,1/14/2020 0:00,126014,PARISIJU,No,No,No,No,, 
4845889,20 049093,675 7TH ST W,675,7TH,W,License,7/6/2020 0:00,156358,YANGKAO,No,No,No,No,, 
4852398,20 055605,675 7TH ST W,675,7TH,W,License,7/15/2020 0:00,156358,YANGKAO,No,No,No,No,, 
4876451,20 079663,160 LARPENTEUR AVE W,160,LARPENTEUR,W,License,10/1/2020 0:00,122833,KOSKIKE,No,No,No,No,, 
4805320,20 008502,241 EARL ST ,241,EARL,,License,1/28/2020 0:00,217706,OSORIO,No,No,No,No,, 
4882554,20 085769,1440 RICE ST ,1440,RICE,,License,10/22/2020 0:00,167259,OSORIO,No,No,No,No,, 
4888506,20 091724,1440 RICE ST ,1440,RICE,,License,11/12/2020 0:00,167259,YANGKAO,No,No,No,No,, 
4852096,20 055303,194 6TH ST E,194,6TH,E,License,7/15/2020 0:00,186865,KOSKIKE,No,No,No,No,, 
4837522,20 040725,637 SMITH AVE S,637,SMITH,S,License,6/8/2020 0:00,183797,KOSKIKE,No,No,No,No,, 
4822765,20 025956,385 7TH ST E,385,7TH,E,License,4/13/2020 0:00,264942,YANGKAO,No,No,No,No,, 
4895603,20 098822,435 WABASHA ST N,435,WABASHA,N,License,12/11/2020 0:00,196953,KOSKIKE,No,No,No,No,, 
4895512,20 098731,435 WABASHA ST N,435,WABASHA,N,License,12/11/2020 0:00,196953,OSORIO,No,No,No,No,, 
4844329,20 047536,376 WHITE BEAR AVE N,376,WHITE BEAR,N,License,6/30/2020 0:00,156302,KOSKIKE,No,No,No,No,, 
4866844,20 070052,1062 GRAND AVE ,1062,GRAND,,License,8/31/2020 0:00,260993,KOSKIKE,No,No,No,No,, 
4855361,20 058568,99 MARYLAND AVE W,99,MARYLAND,W,License,7/23/2020 0:00,118332,YANGKAO,No,No,No,No,, 
4891593,20 094812,899 RICE ST ,899,RICE,,License,11/24/2020 0:00,106558,YANGKAO,No,No,No,No,, 
4872934,20 076146,2057 MARSHALL AVE ,2057,MARSHALL,,License,9/21/2020 0:00,113276,KOSKIKE,No,No,No,No,, 
4890779,20 093997,111 KELLOGG BLVD E,111,KELLOGG,E,License,11/20/2020 0:00,163766,KOSKIKE,No,No,No,No,, 
4878513,20 081726,1200 RICE ST ,1200,RICE,,License,10/8/2020 0:00,551502,YANGKAO,No,No,No,No,, 
4888337,20 091555,877 WESTMINSTER ST ,877,WESTMINSTER,,License,11/12/2020 0:00,172352,YANGKAO,No,No,No,No,, 
4855877,20 059084,173 WESTERN AVE N,173,WESTERN,N,License,7/27/2020 0:00,219312,OSORIO,No,No,No,No,, 
4869886,20 073096,1200 WHITE BEAR AVE N,1200,WHITE BEAR,N,License,9/10/2020 0:00,170431,OSORIO,No,No,No,No,, 
4873089,20 076301,173 WESTERN AVE N,173,WESTERN,N,License,9/21/2020 0:00,219312,KOSKIKE,No,No,No,No,, 
4802549,20 005728,422 UNIVERSITY AVE W,422,UNIVERSITY,W,License,1/15/2020 0:00,171110,PARISIJU,No,No,No,No,, 
4822074,20 025265,951 PAYNE AVE ,951,PAYNE,,License,4/8/2020 0:00,140033,KOSKIKE,No,No,No,No,, 
4858209,20 061416,247 GROTTO ST N,247,GROTTO,N,License,8/3/2020 0:00,132306,KOSKIKE,No,No,No,No,, 
4818062,20 021249,1025 SELBY AVE ,1025,SELBY,,License,3/20/2020 0:00,167496,KOSKIKE,No,No,No,No,, 
4801849,20 005028,235 6TH ST E,235,6TH,E,License,1/13/2020 0:00,126014,PARISIJU,No,No,No,No,, 
4896889,20 100109,2346 7TH ST W,2346,7TH,W,License,12/16/2020 0:00,111581,KOSKIKE,No,No,No,No,, 
4845037,20 048241,1537 UNIVERSITY AVE W,1537,UNIVERSITY,W,License,7/1/2020 0:00,184733,OSORIO,No,No,No,No,, 
4866177,20 069385,1537 UNIVERSITY AVE W,1537,UNIVERSITY,W,License,8/27/2020 0:00,184733,KOSKIKE,No,No,No,No,, 
4842186,20 045393,1400 ST CLAIR AVE ,1400,ST CLAIR,,License,6/23/2020 0:00,188737,YANGKAO,No,No,No,No,, 
4844399,20 047606,315 7TH ST W,315,7TH,W,License,6/30/2020 0:00,123168,KOSKIKE,No,No,No,No,, 
4864844,20 068051,315 7TH ST W,315,7TH,W,License,8/24/2020 0:00,123168,KOSKIKE,No,No,No,No,, 
4838978,20 042183,44 ACKER ST E,44,ACKER,E,License,6/12/2020 0:00,155111,PARISIJU,No,No,No,No,, 
4807226,20 010407,845 ROBERT ST S,845,ROBERT,S,License,2/4/2020 0:00,155059,OSORIO,No,No,No,No,, 
4853983,20 057190,1440 UNIVERSITY AVE W,1440,UNIVERSITY,W,License,7/20/2020 0:00,227812,KOSKIKE,No,No,No,No,, 
4845887,20 049091,1440 UNIVERSITY AVE W,1440,UNIVERSITY,W,License,7/6/2020 0:00,227812,KOSKIKE,No,No,No,No,, 
4852404,20 055611,666 7TH ST W,666,7TH,W,License,7/15/2020 0:00,239267,YANGKAO,No,No,No,No,, 
4856524,20 059731,1830 COMO AVE ,1830,COMO,,License,7/28/2020 0:00,230551,OSORIO,No,No,No,No,, 
4888428,20 091646,1830 COMO AVE ,1830,COMO,,License,11/12/2020 0:00,230551,YANGKAO,No,No,No,No,, 
4894801,20 098020,    ,,,,License,12/8/2020 0:00,0,YANGKAO,No,No,No,No,, 
4895920,20 099140,919 DALE ST N,919,DALE,N,License,12/14/2020 0:00,103360,OSORIO,No,No,No,No,, 
4821150,20 024341,1519 UNIVERSITY AVE W,1519,UNIVERSITY,W,License,4/3/2020 0:00,187665,YANGKAO,No,No,No,No,, 
4847382,20 050588,744 3RD ST E,744,3RD,E,License,7/10/2020 0:00,167849,KOSKIKE,No,No,No,No,,Field Find
4864622,20 067829,570 BUSH AVE ,570,BUSH,,License,8/21/2020 0:00,235413,KOSKIKE,No,No,No,No,,Field Find
4886068,20 089286,744 3RD ST E,744,3RD,E,License,11/3/2020 0:00,167849,YANGKAO,No,No,No,No,, 
4829136,20 032334,1074 IVY AVE E,1074,IVY,E,License,5/7/2020 0:00,204875,KOSKIKE,No,No,No,No,, 
4829137,20 032335,1074 IVY AVE E,1074,IVY,E,License,5/7/2020 0:00,204875,KOSKIKE,No,No,No,No,, 
4829138,20 032336,1074 IVY AVE E,1074,IVY,E,License,5/7/2020 0:00,204875,KOSKIKE,No,No,No,No,, 
4829134,20 032332,1074 IVY AVE E,1074,IVY,E,License,5/7/2020 0:00,204875,KOSKIKE,No,No,No,No,, 
4817869,20 021056,695 CALIFORNIA AVE W,695,CALIFORNIA,W,License,3/19/2020 0:00,177692,OSORIO,No,No,No,No,, 
4843791,20 046998,1521 RANDOLPH AVE ,1521,RANDOLPH,,License,6/26/2020 0:00,136296,KOSKIKE,No,No,No,No,, 
4839576,20 042782,857 GRAND AVE ,857,GRAND,,License,6/15/2020 0:00,150205,KOSKIKE,No,No,No,No,, 
4851795,20 055002,875 ARCADE ST ,875,ARCADE,,License,7/15/2020 0:00,544469,KOSKIKE,No,No,No,No,, 
4848974,20 052180,2102 COMO AVE ,2102,COMO,,License,7/15/2020 0:00,120214,KOSKIKE,No,No,No,No,, 
4856610,20 059817,2401 7TH ST W,2401,7TH,W,License,7/28/2020 0:00,220212,PARISIJU,No,No,No,No,, 
4878511,20 081724,864 RICE ST ,864,RICE,,License,10/8/2020 0:00,427013,YANGKAO,No,No,No,No,, 
4866320,20 069528,864 RICE ST ,864,RICE,,License,8/27/2020 0:00,427013,YANGKAO,No,No,No,No,, 
4878161,20 081374,867 GRAND AVE ,867,GRAND,,License,10/7/2020 0:00,152956,YANGKAO,No,No,No,No,, 
4875653,20 078865,830 ROBERT ST S,830,ROBERT,S,License,9/29/2020 0:00,152403,ANDERSSA,No,No,No,No,, 
4884743,20 087959,830 ROBERT ST S,830,ROBERT,S,License,10/29/2020 0:00,152403,OSORIO,No,No,No,No,, 
4892476,20 095695,830 ROBERT ST S,830,ROBERT,S,License,11/30/2020 0:00,152403,OSORIO,No,No,No,No,, 
4871480,20 074690,1184 MARYLAND AVE E,1184,MARYLAND,E,License,9/16/2020 0:00,116795,OSORIO,No,No,No,No,, 
4877970,20 081183,1184 MARYLAND AVE E,1184,MARYLAND,E,License,10/6/2020 0:00,116795,YANGKAO,No,No,No,No,, 
4891137,20 094356,461 WILDER ST N,461,WILDER,N,License,11/23/2020 0:00,126573,YANGKAO,No,No,No,No,, 
4869108,20 072317,202 7TH ST W,202,7TH,W,License,9/8/2020 0:00,566858,KOSKIKE,No,No,No,No,, 
