OPEN,242,-244,,WINTER,ST, 04/20/2021,WINTER ST
OPEN,242,-244,,WINTER,ST, 10/15/2020,WINTER ST
OPEN,243,,N,LOCUST,ST, 06/10/2020,N LOCUST ST
OPEN,243,,N,POTOMAC,ST, 11/30/2020,N POTOMAC ST
OPEN,244,-246,N,LOCUST,ST, 03/09/2020,N LOCUST ST
OPEN,245,-247,,WEST SIDE,AVE, 04/20/2021,WEST SIDE AVE
OPEN,245,,,BRYAN,PL, 09/17/2020,BRYAN PL
OPEN,245,,,JONATHAN,ST, 10/30/2020,JONATHAN ST
OPEN,245,,N,POTOMAC,ST, 11/30/2020,N POTOMAC ST
OPEN,246,-248,N,MULBERRY,ST, 02/04/2020,N MULBERRY ST
OPEN,247,,S,PROSPECT,ST, 07/12/2020,S PROSPECT ST
OPEN,247,,S,PROSPECT,ST, 09/02/2020,S PROSPECT ST
OPEN,247,,S,PROSPECT,ST, 09/15/2020,S PROSPECT ST
OPEN,248,,,FREDERICK,ST, 04/06/2021,FREDERICK ST
OPEN,249,-251,,FREDERICK,ST, 10/21/2020,FREDERICK ST
OPEN,249,,,FREDERICK,ST, 02/26/2021,FREDERICK ST
OPEN,250,,N,MULBERRY,ST, 11/25/2020,N MULBERRY ST
OPEN,252,,S,MULBERRY,ST, 09/17/2020,S MULBERRY ST
OPEN,253,,E,HOWARD,ST, 08/24/2020,E HOWARD ST
OPEN,253,,S,MULBERRY,ST, 01/23/2020,S MULBERRY ST
OPEN,253,,S,MULBERRY,ST, 01/28/2020,S MULBERRY ST
OPEN,253,,,SUMMIT,AVE, 04/22/2021,SUMMIT AVE
OPEN,256,,S,MULBERRY,ST, 09/17/2020,S MULBERRY ST
OPEN,257,,S,PROSPECT,ST, 10/30/2020,S PROSPECT ST
OPEN,260,,,FREDERICK,ST, 10/12/2020,FREDERICK ST
OPEN,265,-267,S,PROSPECT,ST, 10/30/2020,S PROSPECT ST
OPEN,266,,S,PROSPECT,ST, 02/21/2020,S PROSPECT ST
OPEN,267,-269,S,POTOMAC,ST, 10/16/2020,S POTOMAC ST
OPEN,280,,,MILL,ST, 09/15/2020,MILL ST
OPEN,280,,S,PROSPECT,ST, 10/30/2020,S PROSPECT ST
OPEN,282,-284,S,POTOMAC,ST, 01/03/2020,S POTOMAC ST
OPEN,284,,,FREDERICK,ST, 02/24/2021,FREDERICK ST
OPEN,284,,,FREDERICK,ST, 03/31/2021,FREDERICK ST
OPEN,284,,S,POTOMAC,ST, 01/03/2020,S POTOMAC ST
OPEN,284,,S,POTOMAC,ST, 01/18/2020,S POTOMAC ST
OPEN,291,-293,,FREDERICK,ST, 10/23/2020,FREDERICK ST
OPEN,291,-293,,FREDERICK,ST, 12/19/2020,FREDERICK ST
OPEN,300,,,NORTHERN,AVE, 09/16/2020,NORTHERN AVE
OPEN,300,,S,CANNON,AVE, 02/25/2020,S CANNON AVE
OPEN,300,,S,CANNON,AVE, 11/09/2020,S CANNON AVE
OPEN,300,,S,MULBERRY,ST, 09/17/2020,S MULBERRY ST
OPEN,300,,,WOODPOINT,AVE, 05/27/2020,WOODPOINT AVE
OPEN,301,,E,ANTIETAM,ST, 10/23/2020,E ANTIETAM ST
OPEN,301,,E,WASHINGTON,ST, 09/05/2020,E WASHINGTON ST
OPEN,301,,E,WILSON,BLVD, 11/09/2020,E WILSON BLVD
OPEN,301,,N,CANNON,AVE, 03/05/2021,N CANNON AVE
OPEN,301,,N,MULBERRY,ST, 02/04/2020,N MULBERRY ST
OPEN,301,,S,POTOMAC,ST, 03/29/2021,S POTOMAC ST
OPEN,301,,S,POTOMAC,ST, 03/30/2021,S POTOMAC ST
OPEN,301,,S,POTOMAC,ST, 09/16/2020,S POTOMAC ST
OPEN,301,,W,WILSON,BLVD, 10/12/2020,W WILSON BLVD
OPEN,302,,N,CANNON,AVE, 02/23/2021,N CANNON AVE
OPEN,302,,S,MULBERRY,ST, 09/17/2020,S MULBERRY ST
OPEN,303,-305,E,WILSON,BLVD, 01/10/2020,E WILSON BLVD
OPEN,303,-305,E,WILSON,BLVD, 11/09/2020,E WILSON BLVD
OPEN,303,,,VALLEY,RD, 05/14/2020,VALLEY RD
OPEN,304,-306,S,LOCUST,ST, 03/23/2021,S LOCUST ST
OPEN,304,,,BELVIEW,AVE, 04/27/2021,BELVIEW AVE
OPEN,305,,N,LOCUST,ST, 03/09/2020,N LOCUST ST
OPEN,307,,N,LOCUST,ST, 09/16/2020,N LOCUST ST
OPEN,307,,N,LOCUST,ST, 11/25/2020,N LOCUST ST
OPEN,307,,S,POTOMAC,ST, 02/01/2020,S POTOMAC ST
OPEN,307,,S,POTOMAC,ST, 04/08/2021,S POTOMAC ST
OPEN,307,,S,POTOMAC,ST, 07/19/2020,S POTOMAC ST
OPEN,308,,,AVON,RD, 06/14/2020,AVON RD
OPEN,308,,E,WILSON,BLVD, 10/02/2020,E WILSON BLVD
OPEN,308,,S,LOCUST,ST, 07/13/2020,S LOCUST ST
OPEN,308,,S,LOCUST,ST, 09/23/2020,S LOCUST ST
OPEN,309,-311,N,LOCUST,ST, 03/09/2020,N LOCUST ST
OPEN,309,,N,LOCUST,ST, 03/02/2020,N LOCUST ST
OPEN,309,,N,LOCUST,ST, 07/15/2020,N LOCUST ST
OPEN,309,,N,MULBERRY,ST, 02/04/2020,N MULBERRY ST
OPEN,309,,,SUMMIT,AVE, 04/09/2021,SUMMIT AVE
OPEN,309,,,SUMMIT,AVE, 11/04/2020,SUMMIT AVE
OPEN,309,,,SUMMIT,AVE, 12/07/2020,SUMMIT AVE
OPEN,310,-312,N,MULBERRY,ST, 02/04/2020,N MULBERRY ST
OPEN,310,,W,HOWARD,ST, 07/01/2020,W HOWARD ST
OPEN,311,,,JONATHAN,ST, 01/30/2020,JONATHAN ST
OPEN,312,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,312,,N,LOCUST,ST, 03/09/2020,N LOCUST ST
OPEN,312,,N,MULBERRY,ST, 02/24/2020,N MULBERRY ST
OPEN,312,,S,LOCUST,ST, 02/13/2020,S LOCUST ST
OPEN,312,,S,POTOMAC,ST, 03/11/2021,S POTOMAC ST
OPEN,312,,,WEST SIDE,AVE, 03/02/2021,WEST SIDE AVE
OPEN,312,,,WEST SIDE,AVE, 04/20/2021,WEST SIDE AVE
OPEN,313,-315,S,BURHANS,BLVD, 09/11/2020,S BURHANS BLVD
OPEN,313,,E,WILSON,BLVD, 10/07/2020,E WILSON BLVD
OPEN,313,,N,LOCUST,ST, 03/09/2020,N LOCUST ST
OPEN,313,,S,CANNON,AVE, 04/27/2021,S CANNON AVE
OPEN,313,,S,CANNON,AVE, 07/16/2020,S CANNON AVE
OPEN,314,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,314,,,KEY,AVE, 09/16/2020,KEY AVE
OPEN,314,,,WEST SIDE,AVE, 04/29/2021,WEST SIDE AVE
OPEN,315,-317,,CENTRAL,AVE, 09/22/2020,CENTRAL AVE
OPEN,315,,S,CANNON,AVE, 04/27/2021,S CANNON AVE
OPEN,316,-318,S,POTOMAC,ST, 04/30/2020,S POTOMAC ST
OPEN,316,-318,S,POTOMAC,ST, 08/30/2020,S POTOMAC ST
OPEN,316,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,316,,,JONATHAN,ST, 02/15/2020,JONATHAN ST
OPEN,316,,,LIBERTY,ST, 04/29/2021,LIBERTY ST
OPEN,316,,,LINGANORE,AVE, 03/04/2021,LINGANORE AVE
OPEN,316,,N,MULBERRY,ST, 08/03/2020,N MULBERRY ST
OPEN,316,,N,PROSPECT,ST, 01/03/2020,N PROSPECT ST
OPEN,316,,S,POTOMAC,ST, 10/14/2020,S POTOMAC ST
OPEN,316,,,WEST SIDE,AVE, 04/20/2021,WEST SIDE AVE
OPEN,317,,S,BURHANS,BLVD, 03/26/2020,S BURHANS BLVD
OPEN,317,,S,CANNON,AVE, 04/27/2021,S CANNON AVE
OPEN,317,,S,LOCUST,ST, 09/08/2020,S LOCUST ST
OPEN,318,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,318,,,LINGANORE,AVE, 03/04/2021,LINGANORE AVE
OPEN,318,,S,POTOMAC,ST, 08/29/2020,S POTOMAC ST
OPEN,318,,S,POTOMAC,ST, 08/30/2020,S POTOMAC ST
OPEN,318,,S,POTOMAC,ST, 09/18/2020,S POTOMAC ST
OPEN,319,,,JONATHAN,ST, 10/29/2020,JONATHAN ST
OPEN,319,,,RIDGE,AVE, 04/26/2021,RIDGE AVE
OPEN,319,,,WAKEFIELD,RD, 04/19/2021,WAKEFIELD RD
OPEN,320,-322,N,LOCUST,ST, 03/09/2020,N LOCUST ST
OPEN,320,-322,S,MULBERRY,ST, 09/17/2020,S MULBERRY ST
OPEN,320,,,AVON,RD, 04/16/2020,AVON RD
OPEN,320,,,AVON,RD, 04/20/2021,AVON RD
OPEN,320,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,320,,,LINGANORE,AVE, 02/25/2021,LINGANORE AVE
OPEN,320,,S,BURHANS,BLVD, 01/11/2020,S BURHANS BLVD
OPEN,320,,S,BURHANS,BLVD, 06/16/2020,S BURHANS BLVD
OPEN,320,,S,BURHANS,BLVD, 06/28/2020,S BURHANS BLVD
OPEN,320,,S,BURHANS,BLVD, 07/26/2020,S BURHANS BLVD
OPEN,320,,S,BURHANS,BLVD, 09/11/2020,S BURHANS BLVD
OPEN,320,,S,MONT VALLA,AVE, 07/29/2020,S MONT VALLA AVE
OPEN,321,,,MITCHELL,AVE, 04/20/2021,MITCHELL AVE
OPEN,321,,N,LOCUST,ST, 04/16/2021,N LOCUST ST
OPEN,321,,S,MULBERRY,ST, 06/04/2020,S MULBERRY ST
OPEN,321,,S,MULBERRY,ST, 09/16/2020,S MULBERRY ST
OPEN,321,,S,POTOMAC,ST, 10/26/2020,S POTOMAC ST
OPEN,322,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,322,,,LINGANORE,AVE, 02/26/2021,LINGANORE AVE
OPEN,322,,N,POTOMAC,ST, 01/18/2020,N POTOMAC ST
OPEN,322,,N,POTOMAC,ST, 03/01/2020,N POTOMAC ST
OPEN,322,,W,HOWARD,ST, 06/21/2020,W HOWARD ST
OPEN,323,-325,N,POTOMAC,ST, 03/12/2020,N POTOMAC ST
OPEN,323,-325,S,CANNON,AVE, 09/29/2020,S CANNON AVE
OPEN,323,,,RIDGE,AVE, 04/16/2021,RIDGE AVE
OPEN,323,,S,LOCUST,ST, 05/22/2020,S LOCUST ST
OPEN,323,,,WAKEFIELD,RD, 04/19/2021,WAKEFIELD RD
OPEN,324,,N,LOCUST,ST, 07/06/2020,N LOCUST ST
OPEN,324,,,WAKEFIELD,RD, 10/15/2020,WAKEFIELD RD
OPEN,325,-327,,MITCHELL,AVE, 04/20/2021,MITCHELL AVE
OPEN,326,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,326,,,JONATHAN,ST, 01/04/2020,JONATHAN ST
OPEN,326,,,JONATHAN,ST, 01/11/2020,JONATHAN ST
OPEN,327,,E,WILSON,BLVD, 04/06/2021,E WILSON BLVD
OPEN,327,,E,WILSON,BLVD, 10/07/2020,E WILSON BLVD
OPEN,327,,,JONATHAN,ST, 06/15/2020,JONATHAN ST
OPEN,327,,,JONATHAN,ST, 08/10/2020,JONATHAN ST
OPEN,328,-330,,WEST SIDE,AVE, 10/19/2020,WEST SIDE AVE
OPEN,328,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,328,,S,POTOMAC,ST, 05/25/2020,S POTOMAC ST
OPEN,328,,W,HOWARD,ST, 04/28/2021,W HOWARD ST
OPEN,329,-331,S,MONT VALLA,AVE, 04/19/2021,S MONT VALLA AVE
OPEN,329,,,JONATHAN,ST, 06/15/2020,JONATHAN ST
OPEN,329,,,JONATHAN,ST, 08/10/2020,JONATHAN ST
OPEN,330,,,CENTRAL,AVE, 09/22/2020,CENTRAL AVE
OPEN,330,,,FREDERICK,ST, 04/27/2021,FREDERICK ST
OPEN,330,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,330,,,MCDOWELL,AVE, 10/22/2020,MCDOWELL AVE
OPEN,330,,N,MULBERRY,ST, 01/30/2020,N MULBERRY ST
OPEN,330,,N,MULBERRY,ST, 07/24/2020,N MULBERRY ST
OPEN,330,,N,MULBERRY,ST, 11/25/2020,N MULBERRY ST
OPEN,330,,S,BURHANS,BLVD, 05/26/2020,S BURHANS BLVD
OPEN,331,,,SUMMIT,AVE, 04/02/2020,SUMMIT AVE
OPEN,331,,,SUMMIT,AVE, 07/29/2020,SUMMIT AVE
OPEN,332,-334,S,LOCUST,ST, 11/12/2020,S LOCUST ST
OPEN,332,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,332,,S,BURHANS,BLVD, 09/05/2020,S BURHANS BLVD
OPEN,333,,N,CANNON,AVE, 04/27/2021,N CANNON AVE
OPEN,333,,N,LOCUST,ST, 07/06/2020,N LOCUST ST
OPEN,333,,N,LOCUST,ST, 07/22/2020,N LOCUST ST
OPEN,333,,,SOUTH,ST, 04/20/2021,SOUTH ST
OPEN,334,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,334,,,LIBERTY,ST, 03/14/2020,LIBERTY ST
OPEN,334,,,MCDOWELL,AVE, 04/20/2021,MCDOWELL AVE
OPEN,334,,,MITCHELL,AVE, 08/05/2020,MITCHELL AVE
OPEN,334,,S,LOCUST,ST, 02/07/2020,S LOCUST ST
OPEN,335,,,BELVIEW,AVE, 06/17/2020,BELVIEW AVE
OPEN,335,,,JONATHAN,ST, 04/06/2020,JONATHAN ST
OPEN,335,,,JONATHAN,ST, 08/10/2020,JONATHAN ST
OPEN,335,,S,LOCUST,ST, 04/13/2021,S LOCUST ST
OPEN,335,,S,LOCUST,ST, 11/16/2020,S LOCUST ST
OPEN,335,,S,MULBERRY,ST, 09/17/2020,S MULBERRY ST
OPEN,335,,,SOUTH,ST, 11/02/2020,SOUTH ST
OPEN,336,,,HENRY,AVE, 07/03/2020,HENRY AVE
OPEN,336,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,336,,S,LOCUST,ST, 09/08/2020,S LOCUST ST
OPEN,337,,,JONATHAN,ST, 08/10/2020,JONATHAN ST
OPEN,337,,N,POTOMAC,ST, 03/12/2020,N POTOMAC ST
OPEN,337,,N,POTOMAC,ST, 11/30/2020,N POTOMAC ST
OPEN,338,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,338,,S,LOCUST,ST, 03/31/2021,S LOCUST ST
OPEN,338,,S,LOCUST,ST, 11/12/2020,S LOCUST ST
OPEN,339,,,JONATHAN,ST, 04/20/2021,JONATHAN ST
OPEN,339,,S,BURHANS,BLVD, 07/19/2020,S BURHANS BLVD
OPEN,339,,S,LOCUST,ST, 11/16/2020,S LOCUST ST
OPEN,340,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,340,,,JONATHAN,ST, 02/25/2020,JONATHAN ST
OPEN,340,,,JONATHAN,ST, 10/30/2020,JONATHAN ST
OPEN,341,,,WOODPOINT,AVE, 06/30/2020,WOODPOINT AVE
OPEN,342,-344,,SOUTH,ST, 11/02/2020,SOUTH ST
OPEN,342,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,342,,N,MULBERRY,ST, 11/25/2020,N MULBERRY ST
OPEN,343,-345,,CENTRAL,AVE, 10/22/2020,CENTRAL AVE
OPEN,344,-346,S,LOCUST,ST, 11/12/2020,S LOCUST ST
OPEN,344,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,345,,,EASTRIDGE,DR, 08/24/2020,EASTRIDGE DR
OPEN,345,,N,POTOMAC,ST, 11/30/2020,N POTOMAC ST
OPEN,345,,,RIDGE,AVE, 04/16/2021,RIDGE AVE
OPEN,345,,,WEST SIDE,AVE, 10/16/2020,WEST SIDE AVE
OPEN,345,,,WOODPOINT,AVE, 10/16/2020,WOODPOINT AVE
OPEN,346,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,347,,,BELVIEW,AVE, 04/22/2021,BELVIEW AVE
OPEN,347,,,BELVIEW,AVE, 10/06/2020,BELVIEW AVE
OPEN,347,,S,POTOMAC,ST, 04/07/2021,S POTOMAC ST
OPEN,347,,S,POTOMAC,ST, 09/24/2020,S POTOMAC ST
OPEN,348,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,348,,S,CANNON,AVE, 03/26/2020,S CANNON AVE
OPEN,348,,S,LOCUST,ST, 10/19/2020,S LOCUST ST
OPEN,349,,,HENRY,AVE, 07/11/2020,HENRY AVE
OPEN,349,,,HENRY,AVE, 07/15/2020,HENRY AVE
OPEN,349,,,LINGANORE,AVE, 09/22/2020,LINGANORE AVE
OPEN,349,,,RADCLIFFE,AVE, 07/16/2020,RADCLIFFE AVE
OPEN,350,,,DUAL,HWY, 09/07/2020,DUAL HWY
OPEN,350,,S,MULBERRY,ST, 09/11/2020,S MULBERRY ST
OPEN,350,,,YORKSHIRE,DR, 08/21/2020,YORKSHIRE DR
OPEN,351,,,HENRY,AVE, 07/02/2020,HENRY AVE
OPEN,351,,,HENRY,AVE, 07/11/2020,HENRY AVE
OPEN,351,,,VALE,ST, 08/28/2020,VALE ST
OPEN,352,-354,,CENTRAL,AVE, 04/29/2021,CENTRAL AVE
OPEN,352,-354,S,LOCUST,ST, 11/12/2020,S LOCUST ST
OPEN,352,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,352,,S,CLEVELAND,AVE, 09/15/2020,S CLEVELAND AVE
OPEN,353,,,YORKSHIRE,DR, 04/28/2021,YORKSHIRE DR
OPEN,354,,,HENRY,AVE, 07/04/2020,HENRY AVE
OPEN,355,,S,CANNON,AVE, 04/27/2021,S CANNON AVE
OPEN,356,-358,,CENTRAL,AVE, 04/29/2021,CENTRAL AVE
OPEN,356,,,CENTRAL,AVE, 08/13/2020,CENTRAL AVE
OPEN,356,,,HENRY,AVE, 07/01/2020,HENRY AVE
OPEN,356,,,HENRY,AVE, 07/08/2020,HENRY AVE
OPEN,356,,,HENRY,AVE, 07/11/2020,HENRY AVE
OPEN,356,,,HENRY,AVE, 10/03/2020,HENRY AVE
OPEN,357,,,HENRY,AVE, 07/11/2020,HENRY AVE
OPEN,359,,,HENRY,AVE, 05/29/2020,HENRY AVE
OPEN,359,,S,CANNON,AVE, 04/27/2021,S CANNON AVE
OPEN,364,,S,LOCUST,ST, 07/27/2020,S LOCUST ST
OPEN,366,-368,,CENTRAL,AVE, 04/22/2021,CENTRAL AVE
OPEN,366,-368,,CENTRAL,AVE, 04/29/2021,CENTRAL AVE
OPEN,366,,S,CANNON,AVE, 04/27/2021,S CANNON AVE
OPEN,369,,,NOTTINGHAM,RD, 06/20/2020,NOTTINGHAM RD
OPEN,376,,S,CLEVELAND,AVE, 04/21/2021,S CLEVELAND AVE
OPEN,377,,S,CANNON,AVE, 05/23/2020,S CANNON AVE
OPEN,382,,S,CLEVELAND,AVE, 09/25/2020,S CLEVELAND AVE
OPEN,385,,S,CANNON,AVE, 08/24/2020,S CANNON AVE
OPEN,400,-402,,MITCHELL,AVE, 05/27/2020,MITCHELL AVE
OPEN,400,-410,N,PROSPECT,ST, 03/02/2020,N PROSPECT ST
OPEN,400,,,MECHANIC,ST, 07/22/2020,MECHANIC ST
OPEN,400,,,MICHIGAN,AVE, 02/04/2021,MICHIGAN AVE
OPEN,400,,,PARK,PL, 07/04/2020,PARK PL
OPEN,400,,S,BURHANS,BLVD, 03/29/2021,S BURHANS BLVD
OPEN,400,,S,BURHANS,BLVD, 04/26/2021,S BURHANS BLVD
OPEN,400,,,VIRGINIA,AVE, 07/27/2020,VIRGINIA AVE
OPEN,401,,,GUILFORD,AVE, 01/02/2020,GUILFORD AVE
OPEN,401,,,JEFFERSON,ST, 05/28/2020,JEFFERSON ST
OPEN,401,,N,BURHANS,BLVD, 07/29/2020,N BURHANS BLVD
OPEN,402,,,MITCHELL,AVE, 05/27/2020,MITCHELL AVE
OPEN,402,,,PARK,PL, 07/04/2020,PARK PL
OPEN,403,-405,,JONATHAN,ST, 10/30/2020,JONATHAN ST
OPEN,403,,,BROWN,AVE, 03/11/2021,BROWN AVE
OPEN,404,,,LIBERTY,ST, 07/16/2020,LIBERTY ST
OPEN,404,,,MITCHELL,AVE, 04/20/2021,MITCHELL AVE
OPEN,405,,,REYNOLDS,AVE, 12/01/2020,REYNOLDS AVE
OPEN,406,,,LINGANORE,AVE, 03/04/2020,LINGANORE AVE
OPEN,406,,,MCDOWELL,AVE, 09/11/2020,MCDOWELL AVE
OPEN,407,-409,S,POTOMAC,ST, 11/16/2020,S POTOMAC ST
OPEN,408,,,PARK,PL, 01/28/2020,PARK PL
OPEN,409,,,GEORGE,ST, 09/01/2020,GEORGE ST
OPEN,409,,N,MULBERRY,ST, 02/04/2020,N MULBERRY ST
OPEN,409,,S,POTOMAC,ST, 04/21/2021,S POTOMAC ST
OPEN,410,-412,W,FRANKLIN,ST, 04/20/2021,W FRANKLIN ST
OPEN,410,2-Jan,,GUILFORD,AVE, 12/01/2020,GUILFORD AVE
OPEN,410,,,GUILFORD,AVE, 12/01/2020,GUILFORD AVE
OPEN,410,,,MCDOWELL,AVE, 10/09/2020,MCDOWELL AVE
OPEN,410,,S,POTOMAC,ST, 11/16/2020,S POTOMAC ST
OPEN,411,,N,MULBERRY,ST, 02/04/2020,N MULBERRY ST
OPEN,411,,,PARK,PL, 01/11/2021,PARK PL
OPEN,411,,S,POTOMAC,ST, 05/11/2020,S POTOMAC ST
OPEN,413,�-415,,GEORGE,ST, 01/15/2020,GEORGE ST
OPEN,413,�-415,,GEORGE,ST, 04/19/2021,GEORGE ST
OPEN,413,-415,,MITCHELL,AVE, 10/22/2020,MITCHELL AVE
OPEN,413,,,INDIANA,AVE, 06/23/2020,INDIANA AVE
OPEN,414,-416,,JONATHAN,ST, 10/30/2020,JONATHAN ST
OPEN,414,-416,W,FRANKLIN,ST, 10/21/2020,W FRANKLIN ST
OPEN,414,,,MCDOWELL,AVE, 04/20/2021,MCDOWELL AVE
OPEN,414,,,PARK,PL, 06/16/2020,PARK PL
OPEN,414,,S,POTOMAC,ST, 09/19/2020,S POTOMAC ST
OPEN,415,,,REYNOLDS,AVE, 06/13/2020,REYNOLDS AVE
OPEN,415,,,REYNOLDS,AVE, 06/21/2020,REYNOLDS AVE
OPEN,415,,,REYNOLDS,AVE, 06/29/2020,REYNOLDS AVE
OPEN,415,,,REYNOLDS,AVE, 07/05/2020,REYNOLDS AVE
OPEN,415,,W,WASHINGTON,ST, 04/06/2021,W WASHINGTON ST
OPEN,416,,,SALEM,AVE, 03/12/2021,SALEM AVE
OPEN,416,,,SALEM,AVE, 10/02/2020,SALEM AVE
OPEN,416,,W,FRANKLIN,ST, 06/09/2020,W FRANKLIN ST
OPEN,417,-419,N,PROSPECT,ST, 03/02/2020,N PROSPECT ST
OPEN,417,-419,,SALEM,AVE, 08/18/2020,SALEM AVE
OPEN,417,,,CARROLTON,AVE, 04/20/2021,CARROLTON AVE
OPEN,417,,,PARK,PL, 08/28/2020,PARK PL
OPEN,417,,S,POTOMAC,ST, 09/16/2020,S POTOMAC ST
OPEN,418,,,MCDOWELL,AVE, 04/20/2021,MCDOWELL AVE
OPEN,418,,,MITCHELL,AVE, 04/19/2021,MITCHELL AVE
OPEN,418,,N,PROSPECT,ST, 03/01/2020,N PROSPECT ST
OPEN,418,,N,PROSPECT,ST, 07/02/2020,N PROSPECT ST
OPEN,419,-421,W,WASHINGTON,ST, 11/12/2020,W WASHINGTON ST
OPEN,419,,,LINGANORE,AVE, 04/20/2021,LINGANORE AVE
OPEN,419,,,SUMMIT,AVE, 03/04/2021,SUMMIT AVE
OPEN,420,-422,,SALEM,AVE, 08/19/2020,SALEM AVE
OPEN,420,,,FREEMONT,ST, 04/20/2021,FREEMONT ST
OPEN,420,,,FREEMONT,ST, 10/08/2020,FREEMONT ST
OPEN,420,,,SUMANS,AVE, 08/10/2020,SUMANS AVE
OPEN,421,,,CHURCH,ST, 03/29/2020,CHURCH ST
OPEN,421,,,CHURCH,ST, 05/26/2020,CHURCH ST
OPEN,421,,,CHURCH,ST, 07/01/2020,CHURCH ST
OPEN,421,,,CHURCH,ST, 07/02/2020,CHURCH ST
OPEN,421,,,CHURCH,ST, 08/05/2020,CHURCH ST
OPEN,421,,,CLARENDON,AVE, 06/20/2020,CLARENDON AVE
OPEN,421,,,GUILFORD,AVE, 10/30/2020,GUILFORD AVE
OPEN,421,,,SUMANS,AVE, 02/25/2020,SUMANS AVE
OPEN,421,,,SUMANS,AVE, 07/31/2020,SUMANS AVE
OPEN,422,,,SALEM,AVE, 04/28/2021,SALEM AVE
OPEN,423,,N,MULBERRY,ST, 05/08/2020,N MULBERRY ST
OPEN,423,,N,MULBERRY,ST, 05/21/2020,N MULBERRY ST
OPEN,423,,N,MULBERRY,ST, 07/21/2020,N MULBERRY ST
OPEN,423,,,WYOMING,AVE, 04/20/2021,WYOMING AVE
OPEN,424,-426,,MITCHELL,AVE, 04/20/2021,MITCHELL AVE
OPEN,424,-426,N,LOCUST,ST, 03/09/2020,N LOCUST ST
OPEN,424,-426,W,WASHINGTON,ST, 11/12/2020,W WASHINGTON ST
OPEN,424,,,PARK,PL, 01/01/2020,PARK PL
OPEN,424,,W,FRANKLIN,ST, 08/08/2020,W FRANKLIN ST
