9/24/2020,ENV-20-18564,Litter,"442 S WARREN St, SOUTH BEND IN 46619",442 S WARREN,Closed,
9/24/2020,ENV-20-18563,Litter,"2524 S MICHIGAN St, SOUTH BEND IN 46614",2524 S MICHIGAN,Closed,
9/24/2020,ENV-20-18562,Grass and Weeds,"1522 RENFREW Dr, SOUTH BEND IN 46614",1522 RENFREW,Closed,
9/24/2020,ENV-20-18561,Grass and Weeds,"758 N ELMER St, SOUTH BEND IN 46628",758 N ELMER,Review Case for Collections,
9/24/2020,ENV-20-18560,Vegetation,"1629 E BOWMAN St, SOUTH BEND IN 46613",1629 E BOWMAN,Closed,
9/24/2020,ENV-20-18559,Grass and Weeds,"2016 FREDERICKSON St, SOUTH BEND IN 46628",2016 FREDERICKSON,Closed,
9/24/2020,ENV-20-18558,Grass and Weeds,"2012 FREDERICKSON St, SOUTH BEND IN 46628",2012 FREDERICKSON,Review Case for Collections,
9/24/2020,ENV-20-18557,Litter,"1412 VAN BUREN St, SOUTH BEND IN 46628",1412 VAN BUREN,Closed,
9/24/2020,ENV-20-18556,Litter,"708 OBRIEN St, SOUTH BEND IN 46628",708 OBRIEN,Closed,
9/24/2020,ENV-20-18555,Grass and Weeds,"1819 LINDEN Ave, SOUTH BEND IN 46628",1819 LINDEN,Review Case for Collections,
9/24/2020,ENV-20-18554,Litter,"2922 SUNNYMEDE Ave, SOUTH BEND IN 46615",2922 SUNNYMEDE,Closed,
9/24/2020,ENV-20-18553,Vegetation,"918 N ADAMS St, SOUTH BEND IN 46628",918 N ADAMS,Closed,
9/24/2020,ENV-20-18552,Vegetation,"920 N ADAMS St, SOUTH BEND IN 46628",920 N ADAMS,Review Case for Collections,
9/24/2020,ENV-20-18551,Grass and Weeds,"2513 BERTRAND St, SOUTH BEND IN 46628",2513 BERTRAND,Closed,
9/24/2020,ENV-20-18550,Grass and Weeds,"926 N ADAMS St, SOUTH BEND IN 46628",926 N ADAMS,Closed,
9/24/2020,ENV-20-18549,Grass and Weeds,"2509 BERTRAND St, SOUTH BEND IN 46628",2509 BERTRAND,Review Case for Collections,
9/24/2020,ENV-20-18548,Grass and Weeds,"2501 BERTRAND St, SOUTH BEND IN 46628",2501 BERTRAND,Review Case for Collections,
9/24/2020,ENV-20-18547,Litter,"916 N ADAMS St, SOUTH BEND IN 46628",916 N ADAMS,Closed,
9/24/2020,ENV-20-18546,Grass and Weeds,"913 WILBER St, SOUTH BEND IN 46628",913 WILBER,Closed,
9/24/2020,ENV-20-18545,Grass and Weeds,"906 N ADAMS St, SOUTH BEND IN 46628",906 N ADAMS,Review Case for Collections,
9/24/2020,ENV-20-18544,Litter,"906 N ADAMS St, SOUTH BEND IN 46628",906 N ADAMS,Review Case for Collections,
9/24/2020,ENV-20-18543,Grass and Weeds,"411 DUNDEE St, SOUTH BEND IN 46619",411 DUNDEE,Closed,
9/24/2020,ENV-20-18542,Grass and Weeds,"729 E BROADWAY St, SOUTH BEND IN 46601",729 E BROADWAY,Review Case for Collections,
9/24/2020,ENV-20-18541,Litter,"1114 QUEEN St, SOUTH BEND IN 46628",1114 QUEEN,Closed,
9/24/2020,ENV-20-18540,Litter,"1414 MIAMI St, SOUTH BEND IN 46613",1414 MIAMI,Closed,
9/24/2020,ENV-20-18539,Grass and Weeds,"831 WILBER St, SOUTH BEND IN 46628",831 WILBER,Closed,
9/24/2020,ENV-20-18538,Grass and Weeds,"820 N ADAMS St, SOUTH BEND IN 46628",820 N ADAMS,Closed,
9/24/2020,ENV-20-18537,Grass and Weeds,"822 N ADAMS St, SOUTH BEND IN 46628",822 N ADAMS,Review Case for Collections,
9/24/2020,ENV-20-18536,Litter,"822 N ADAMS St, SOUTH BEND IN 46628",822 N ADAMS,Review Case for Collections,
9/24/2020,ENV-20-18535,Vegetation,"820 N ADAMS St, SOUTH BEND IN 46628",820 N ADAMS,Closed,
9/24/2020,ENV-20-18534,Litter,"831 WILBER St, SOUTH BEND IN 46628",831 WILBER,Open for Collections,
9/24/2020,ENV-20-18533,Vegetation,"829 WILBER St, SOUTH BEND IN 46628",829 WILBER,Closed,
9/24/2020,ENV-20-18532,Litter,"840 WEBSTER St, SOUTH BEND IN 46619",840 WEBSTER,Closed,
9/24/2020,ENV-20-18531,Vegetation,"2017 SWYGART Ave, SOUTH BEND IN 46613",2017 SWYGART,Closed,
9/24/2020,ENV-20-18530,Grass and Weeds,"2017 SWYGART Ave, SOUTH BEND IN 46613",2017 SWYGART,Closed,
9/24/2020,ENV-20-18529,Litter,"1906 S WALNUT St, SOUTH BEND IN 46613",1906 S WALNUT,Closed,
9/24/2020,ENV-20-18528,Litter,"929 WHITEHALL Dr, SOUTH BEND IN 46615",929 WHITEHALL,Closed,
9/24/2020,ENV-20-18527,Litter,"1900 S WALNUT St, SOUTH BEND IN 46601",1900 S WALNUT,Closed,
9/24/2020,ENV-20-18526,Litter,"3407 OXFORD Ln, SOUTH BEND IN 46615",3407 OXFORD,Closed,
9/24/2020,ENV-20-18525,Litter,"1925 SWYGART Ave, SOUTH BEND IN 46613",1925 SWYGART,Closed,
9/24/2020,ENV-20-18524,Litter,"1917 SWYGART Ave, SOUTH BEND IN 46613",1917 SWYGART,Review Case for Collections,
9/24/2020,ENV-20-18523,Litter,"618 E SOUTH, SOUTH BEND IN 46601",618 E,Review Case for Collections,
9/24/2020,ENV-20-18522,Litter,"608 E SOUTH St, SOUTH BEND IN 46601",608 E SOUTH,Closed,
9/24/2020,ENV-20-18521,Grass and Weeds,"2200 MCKINLEY Ave, SOUTH BEND IN 46615",2200 MCKINLEY,Closed,
9/24/2020,ENV-20-18520,Litter,"742 LIBERTY St, SOUTH BEND IN 46619",742 LIBERTY,Review Case for Collections,
9/24/2020,ENV-20-18519,Litter,"717 S BENDIX Dr, SOUTH BEND IN 46619",717 S BENDIX,Closed,
9/24/2020,ENV-20-18518,Vegetation,"714 LIBERTY St, SOUTH BEND IN 46619",714 LIBERTY,Hearing Scheduled,
9/24/2020,ENV-20-18517,Grass and Weeds,"754 LIBERTY St, SOUTH BEND IN 46619",754 LIBERTY,Review Case for Collections,
9/24/2020,ENV-20-18516,Litter,"821 S BENDIX Dr, SOUTH BEND IN 46619",821 S BENDIX,Closed,
9/24/2020,ENV-20-18515,Grass and Weeds,"805 S BENDIX Dr, SOUTH BEND IN 46619",805 S BENDIX,Closed,
9/24/2020,ENV-20-18514,Litter,"801 S BENDIX Dr, SOUTH BEND IN 46619",801 S BENDIX,Closed,
9/24/2020,ENV-20-18513,Litter,"1020 SORIN St, SOUTH BEND IN 46617",1020 SORIN,Review Case for Collections,
9/24/2020,ENV-20-18512,Litter,"604 CLEVELAND Ave, SOUTH BEND IN 46628",604 CLEVELAND,Review Case for Collections,
9/24/2020,ENV-20-18511,Litter,"433 S BENDIX Dr, SOUTH BEND IN 46619",433 S BENDIX,Closed,
9/24/2020,ENV-20-18510,Grass and Weeds,"934 SORIN St, SOUTH BEND IN 46617",934 SORIN,Closed,
9/24/2020,ENV-20-18509,Litter,"932 SORIN St, SOUTH BEND IN 46616",932 SORIN,Closed,
9/24/2020,ENV-20-18508,Grass and Weeds,"932 SORIN St, SOUTH BEND IN 46616",932 SORIN,Review Case for Collections,
9/24/2020,ENV-20-18507,Grass and Weeds,"822 SORIN St, SOUTH BEND IN 46617",822 SORIN,Closed,
9/24/2020,ENV-20-18506,Litter,"1138 N KENTUCKY St, SOUTH BEND IN 46619",1138 N KENTUCKY,Closed,
9/24/2020,ENV-20-18505,Litter,"1134 N KENTUCKY St, SOUTH BEND IN 46628",1134 N KENTUCKY,Closed,
9/24/2020,ENV-20-18504,Grass and Weeds,"2602 W WASHINGTON St, SOUTH BEND IN 46628",2602 W WASHINGTON,Review Case for Collections,
9/24/2020,ENV-20-18503,Litter,"108 S MEADE St, SOUTH BEND IN 46619",108 S MEADE,Closed,
9/24/2020,ENV-20-18502,Vegetation,"2602 W WASHINGTON St, SOUTH BEND IN 46628",2602 W WASHINGTON,Review Case for Collections,
9/24/2020,ENV-20-18501,Litter,"1159 LAKEWOOD Dr, SOUTH BEND IN 46614",1159 LAKEWOOD,Closed,
9/24/2020,ENV-20-18500,Litter,"111 S MEADE St, SOUTH BEND IN 46619",111 S MEADE,Review Case for Collections,
9/24/2020,ENV-20-18499,Grass and Weeds,"1154 LAKEWOOD Dr, SOUTH BEND IN 46614",1154 LAKEWOOD,Closed,
9/24/2020,ENV-20-18498,Grass and Weeds,"1160 LAKEWOOD Dr, SOUTH BEND IN 46614",1160 LAKEWOOD,Closed,
9/24/2020,ENV-20-18497,Grass and Weeds,"723 COTTAGE GROVE Ave, SOUTH BEND IN 46616",723 COTTAGE GROVE,Closed,
9/24/2020,ENV-20-18496,Litter,"723 COTTAGE GROVE Ave, SOUTH BEND IN 46616",723 COTTAGE GROVE,Closed,
9/24/2020,ENV-20-18495,Vegetation,"2174 PARKVIEW Pl, SOUTH BEND IN 46616",2174 PARKVIEW,Notice Sent to Owner,
9/24/2020,ENV-20-18494,Grass and Weeds,"752 HARRISON Ave, SOUTH BEND IN 46616",752 HARRISON,Closed,
9/24/2020,ENV-20-18493,Grass and Weeds,"829 N ELMER St, SOUTH BEND IN 46628",829 N ELMER,Review Case for Collections,
9/24/2020,ENV-20-18492,Litter,"824 SHERMAN Ave, SOUTH BEND IN 46616",824 SHERMAN,Review Case for Collections,
9/24/2020,ENV-20-18491,Litter,"1025 E CALVERT St, SOUTH BEND IN 46613",1025 E CALVERT,Closed,
9/24/2020,ENV-20-18490,Litter,"1258 ELWOOD Ave, SOUTH BEND IN 46680",1258 ELWOOD,Closed,
9/24/2020,ENV-20-18489,Vegetation,"927 E DAYTON St, SOUTH BEND IN 46613",927 E DAYTON,Billed,
9/24/2020,ENV-20-18488,Grass and Weeds,"1335 PORTAGE Ave, SOUTH BEND IN 46628",1335 PORTAGE,Closed,
9/23/2020,ENV-20-18487,Litter,"2108 MIAMI St, SOUTH BEND IN 46614",2108 MIAMI,Review Case for Collections,
9/23/2020,ENV-20-18486,Litter,"820 E FOX St, SOUTH BEND IN 46613",820 E FOX,Closed,
9/23/2020,ENV-20-18485,Litter,"811 E FOX St, SOUTH BEND IN 46613",811 E FOX,Closed,
9/23/2020,ENV-20-18484,Grass and Weeds,"1213 MCCARTNEY St, SOUTH BEND IN 46616",1213 MCCARTNEY,Closed,
9/23/2020,ENV-20-18483,Litter,"401 S BENDIX Dr, SOUTH BEND IN 46620",401 S BENDIX,Closed,
9/23/2020,ENV-20-18482,Vegetation,"925 LAWNDALE Ave, SOUTH BEND IN 46628",925 LAWNDALE,Closed,
9/23/2020,ENV-20-18481,Vegetation,"2918 HARTZER St, SOUTH BEND IN 46628",2918 HARTZER,Closed,
9/23/2020,ENV-20-18480,Grass and Weeds,"1614 MARINE St, SOUTH BEND IN 46613",1614 MARINE,Closed,
9/23/2020,ENV-20-18479,Litter,"1614 MARINE St, SOUTH BEND IN 46613",1614 MARINE,Closed,
9/23/2020,ENV-20-18478,Grass and Weeds,"1652 W INDIANA Ave, SOUTH BEND IN 46613",1652 W INDIANA,Closed,
9/23/2020,ENV-20-18477,Vegetation,"2709 HARTZER St, SOUTH BEND IN 46628",2709 HARTZER,Closed,
9/23/2020,ENV-20-18476,Litter,"925 LAWNDALE Ave, SOUTH BEND IN 46628",925 LAWNDALE,Closed,
9/23/2020,ENV-20-18475,Grass and Weeds,"822 N OLIVE St, SOUTH BEND IN 46628",822 N OLIVE,Closed,
9/23/2020,ENV-20-18474,Grass and Weeds,"2525 PRAST Blvd, SOUTH BEND IN 46628",2525 PRAST,Closed,
9/23/2020,ENV-20-18473,Litter,"1940 CHURCHILL Dr, SOUTH BEND IN 46617",1940 CHURCHILL,Closed,
9/23/2020,ENV-20-18472,Grass and Weeds,"2706 FREDERICKSON St, SOUTH BEND IN 46628",2706 FREDERICKSON,Closed,
9/23/2020,ENV-20-18471,Grass and Weeds,"2518 FREDERICKSON St, SOUTH BEND IN 46628",2518 FREDERICKSON,Review Case for Collections,
9/23/2020,ENV-20-18470,Grass and Weeds,"2502 FREDERICKSON St, SOUTH BEND IN 46628",2502 FREDERICKSON,Review Case for Collections,
9/23/2020,ENV-20-18469,Grass and Weeds,"2125 BERTRAND St, SOUTH BEND IN 46628",2125 BERTRAND,Review Case for Collections,
9/23/2020,ENV-20-18468,Grass and Weeds,"2119 BERTRAND St, SOUTH BEND IN 46628",2119 BERTRAND,Review Case for Collections,
9/23/2020,ENV-20-18467,Vegetation,"746 S 35TH St, SOUTH BEND IN 46615",746 S 35TH,Closed,
9/23/2020,ENV-20-18466,Grass and Weeds,"746 S 35TH St, SOUTH BEND IN 46615",746 S 35TH,Closed,
9/23/2020,ENV-20-18465,Grass and Weeds,"2202 ROGER St, SOUTH BEND IN 46628",2202 ROGER,Review Case for Collections,
9/23/2020,ENV-20-18464,Grass and Weeds,"132 E FOX St, SOUTH BEND IN 46613",132 E FOX,Review Case for Collections,
9/23/2020,ENV-20-18463,Litter,"822 S 35TH St, SOUTH BEND IN 46615",822 S 35TH,Closed,
9/23/2020,ENV-20-18462,Grass and Weeds,"126 E FOX St, SOUTH BEND IN 46613",126 E FOX,Review Case for Collections,
9/23/2020,ENV-20-18461,Grass and Weeds,"126 E FOX St, SOUTH BEND IN 46613",126 E FOX,Closed,
9/23/2020,ENV-20-18460,Grass and Weeds,"120 E FOX St, SOUTH BEND IN 46613",120 E FOX,Review Case for Collections,
9/23/2020,ENV-20-18459,Grass and Weeds,"118 E FOX St, SOUTH BEND IN 46613",118 E FOX,Review Case for Collections,
9/23/2020,ENV-20-18458,Litter,"639 OBRIEN St, SOUTH BEND IN 46613",639 OBRIEN,Closed,
9/23/2020,ENV-20-18457,Grass and Weeds,"621 S 31 St, SOUTH BEND IN 46615",621 S 31,Closed,
9/23/2020,ENV-20-18456,Grass and Weeds,"801 OBRIEN St, SOUTH BEND IN 46628",801 OBRIEN,Review Case for Collections,
9/23/2020,ENV-20-18455,Grass and Weeds,"1337 S 29TH St, SOUTH BEND IN 46615",1337 S 29TH,Closed,
9/23/2020,ENV-20-18454,Grass and Weeds,"702 N BROOKFIELD St, SOUTH BEND IN 46628",702 N BROOKFIELD,Closed,
9/23/2020,ENV-20-18453,Grass and Weeds,"231 E DONALD St, SOUTH BEND IN 46613",231 E DONALD,Closed,
9/23/2020,ENV-20-18452,Grass and Weeds,"229 E DONALD St, SOUTH BEND IN 46613",229 E DONALD,Closed,
9/23/2020,ENV-20-18451,Grass and Weeds,"926 S 28TH St, SOUTH BEND IN 46615",926 S 28TH,Closed,
9/23/2020,ENV-20-18450,Grass and Weeds,"223 E DONALD St, SOUTH BEND IN 46613",223 E DONALD,Closed,
9/23/2020,ENV-20-18449,Grass and Weeds,"232 N HUEY, SOUTH BEND IN 46628",232 N,Review Case for Collections,
9/23/2020,ENV-20-18448,Grass and Weeds,"207 E DONALD St, SOUTH BEND IN 46613",207 E DONALD,Closed,
9/23/2020,ENV-20-18447,Grass and Weeds,"232 HUEY St, SOUTH BEND IN 46628",232 HUEY,Review Case for Collections,
9/23/2020,ENV-20-18446,Grass and Weeds,"203 E DONALD St, SOUTH BEND IN 46613",203 E DONALD,Closed,
9/23/2020,ENV-20-18445,Grass and Weeds,"201 E DONALD St, SOUTH BEND IN 46613",201 E DONALD,Review Case for Collections,
9/23/2020,ENV-20-18444,Grass and Weeds,"307 E DONALD St, SOUTH BEND IN 46613",307 E DONALD,Review Case for Collections,
9/23/2020,ENV-20-18443,Grass and Weeds,"2022 LINDEN Ave, SOUTH BEND IN 46628",2022 LINDEN,Closed,
9/23/2020,ENV-20-18442,Grass and Weeds,"305 E DONALD St, SOUTH BEND IN 46613",305 E DONALD,Closed,
9/23/2020,ENV-20-18441,Grass and Weeds,"2020 LINDEN Ave, SOUTH BEND IN 46628",2020 LINDEN,Review Case for Collections,
9/23/2020,ENV-20-18440,Litter,"305 E DONALD St, SOUTH BEND IN 46613",305 E DONALD,Closed,
9/23/2020,ENV-20-18439,Grass and Weeds,"303 E DONALD St, SOUTH BEND IN 46613",303 E DONALD,Review Case for Collections,
9/23/2020,ENV-20-18438,Vegetation,"314 E BOWMAN St, SOUTH BEND IN 46613",314 E BOWMAN,Review Case for Collections,
9/23/2020,ENV-20-18437,Litter,"125 E BOWMAN St, SOUTH BEND IN 46613",125 E BOWMAN,Closed,
9/23/2020,ENV-20-18436,Grass and Weeds,"1425 N OLIVE St, SOUTH BEND IN 46628",1425 N OLIVE,Review Case for Collections,
9/23/2020,ENV-20-18435,Litter,"1013 E CALVERT St, SOUTH BEND IN 46613",1013 E CALVERT,Review Case for Collections,
9/23/2020,ENV-20-18434,Litter,"1217 HUEY St, SOUTH BEND IN 46628",1217 HUEY,Review Case for Collections,
9/23/2020,ENV-20-18433,Grass and Weeds,"225 E CALVERT St, SOUTH BEND IN 46613",225 E CALVERT,Review Case for Collections,
9/23/2020,ENV-20-18432,Grass and Weeds,"1818 CARROLL St, SOUTH BEND IN 46613",1818 CARROLL,Review Case for Collections,
9/23/2020,ENV-20-18431,Litter,"1817 CARROLL St, SOUTH BEND IN 46613",1817 CARROLL,Review Case for Collections,
9/23/2020,ENV-20-18430,Grass and Weeds,"1816 CARROLL St, SOUTH BEND IN 46613",1816 CARROLL,Review Case for Collections,
9/23/2020,ENV-20-18429,Grass and Weeds,"1814 CARROLL St, SOUTH BEND IN 46613",1814 CARROLL,Review Case for Collections,
9/23/2020,ENV-20-18428,Litter,"1524 GORDON Dr, SOUTH BEND IN 46635",1524 GORDON,Closed,
9/23/2020,ENV-20-18427,Grass and Weeds,"1903 ELWOOD Ave, SOUTH BEND IN 46628",1903 ELWOOD,Closed,
9/23/2020,ENV-20-18426,Litter,"2710 KETTERING Dr, SOUTH BEND IN 46635",2710 KETTERING,Closed,
9/23/2020,ENV-20-18425,Litter,"1710 S MICHIGAN St, SOUTH BEND IN 46613",1710 S MICHIGAN,Review Case for Collections,
9/23/2020,ENV-20-18424,Grass and Weeds,"1522 N MEADE St, SOUTH BEND IN 46628",1522 N MEADE,Closed,
9/23/2020,ENV-20-18423,Vegetation,"2428 W MONROE St, SOUTH BEND IN 46619",2428 W MONROE,Review Case for Collections,
9/23/2020,ENV-20-18422,Grass and Weeds,"2428 W MONROE St, SOUTH BEND IN 46619",2428 W MONROE,Closed,
9/23/2020,ENV-20-18421,Litter,"1605 N OLIVE St, SOUTH BEND IN 46628",1605 N OLIVE,Review Case for Collections,
9/23/2020,ENV-20-18420,Litter,"741 S 28TH St, SOUTH BEND IN 46615",741 S 28TH,Review Case for Collections,
9/23/2020,ENV-20-18419,Litter,"813 S 28TH St, SOUTH BEND IN 46615",813 S 28TH,Closed,
9/23/2020,ENV-20-18418,Grass and Weeds,"822 S 27TH St, SOUTH BEND IN 46615",822 S 27TH,Closed,
9/23/2020,ENV-20-18417,Litter,"806 S 27TH St, SOUTH BEND IN 46615",806 S 27TH,Closed,
9/23/2020,ENV-20-18416,Litter,"1026 E BOWMAN St, SOUTH BEND IN 46613",1026 E BOWMAN,Closed,
9/23/2020,ENV-20-18415,Litter,"411 S 27TH St, SOUTH BEND IN 46615",411 S 27TH,Closed,
9/23/2020,ENV-20-18414,Grass and Weeds,"2410 GRACE St, SOUTH BEND IN 46619",2410 GRACE,Closed,
9/23/2020,ENV-20-18413,Litter,"2418 GRACE St, SOUTH BEND IN 46619",2418 GRACE,Review Case for Collections,
9/23/2020,ENV-20-18412,Litter,"2216 PERSHING St, SOUTH BEND IN 46628",2216 PERSHING,Closed,
9/23/2020,ENV-20-18411,Litter,"2426 GRACE St, SOUTH BEND IN 46619",2426 GRACE,Closed,
9/23/2020,ENV-20-18410,Grass and Weeds,"2426 GRACE St, SOUTH BEND IN 46619",2426 GRACE,Closed,
9/23/2020,ENV-20-18409,Litter,"2515 FORD St, SOUTH BEND IN 46619",2515 FORD,Closed,
9/23/2020,ENV-20-18408,Grass and Weeds,"2614 FORD St, SOUTH BEND IN 46619",2614 FORD,Review Case for Collections,
9/23/2020,ENV-20-18407,Litter,"721 S MEADE St, SOUTH BEND IN 46619",721 S MEADE,Closed,
9/23/2020,ENV-20-18406,Grass and Weeds,"1734 N BROOKFIELD St, SOUTH BEND IN 46628",1734 N BROOKFIELD,Closed,
9/23/2020,ENV-20-18405,Grass and Weeds,"1730 N BROOKFIELD St, SOUTH BEND IN 46628",1730 N BROOKFIELD,Closed,
9/23/2020,ENV-20-18404,Grass and Weeds,"2415 POLAND St, SOUTH BEND IN 46619",2415 POLAND,Closed,
9/23/2020,ENV-20-18403,Grass and Weeds,"1726 N BROOKFIELD St, SOUTH BEND IN 46628",1726 N BROOKFIELD,Closed,
9/23/2020,ENV-20-18402,Grass and Weeds,"822 S MEADE St, SOUTH BEND IN 46619",822 S MEADE,Closed,
9/23/2020,ENV-20-18401,Litter,"1637 COLLEGE St, SOUTH BEND IN 46628",1637 COLLEGE,Closed,
9/23/2020,ENV-20-18400,Litter,"1634 N BROOKFIELD St, SOUTH BEND IN 46628",1634 N BROOKFIELD,Review Case for Collections,
9/23/2020,ENV-20-18399,Litter,"1514 N BROOKFIELD St, SOUTH BEND IN 46628",1514 N BROOKFIELD,Closed,
9/23/2020,ENV-20-18398,Grass and Weeds,"1809 ELWOOD Ave, SOUTH BEND IN 46628",1809 ELWOOD,Review Case for Collections,
9/23/2020,ENV-20-18397,Vegetation,"1809 ELWOOD Ave, SOUTH BEND IN 46628",1809 ELWOOD,Closed,
9/23/2020,ENV-20-18396,Litter,"1809 ELWOOD Ave, SOUTH BEND IN 46628",1809 ELWOOD,Review Case for Collections,
9/23/2020,ENV-20-18395,Litter,"1413 COLLEGE St, SOUTH BEND IN 46628",1413 COLLEGE,Review Case for Collections,
9/23/2020,ENV-20-18394,Grass and Weeds,"1427 COLLEGE St, SOUTH BEND IN 46628",1427 COLLEGE,Review Case for Collections,
9/23/2020,ENV-20-18393,Grass and Weeds,"1529 N ADAMS St, SOUTH BEND IN 46628",1529 N ADAMS,Closed,
9/23/2020,ENV-20-18392,Grass and Weeds,"1116 E BOWMAN St, SOUTH BEND IN 46613",1116 E BOWMAN,Closed,
9/23/2020,ENV-20-18391,Litter,"1605 ANDERSON Ave, SOUTH BEND IN 46628",1605 ANDERSON,Closed,
9/23/2020,ENV-20-18390,Litter,"1116 E BOWMAN St, SOUTH BEND IN 46613",1116 E BOWMAN,Closed,
9/23/2020,ENV-20-18389,Litter,"1115 E DONALD St, SOUTH BEND IN 46613",1115 E DONALD,Closed,
9/23/2020,ENV-20-18388,Vegetation,"1601 ANDERSON Ave, SOUTH BEND IN 46628",1601 ANDERSON,Review Case for Collections,
9/23/2020,ENV-20-18387,Grass and Weeds,"1329 N BROOKFIELD St, SOUTH BEND IN 46628",1329 N BROOKFIELD,Review Case for Collections,
9/23/2020,ENV-20-18386,Litter,"1151 E DONALD St, SOUTH BEND IN 46613",1151 E DONALD,Closed,
9/23/2020,ENV-20-18385,Grass and Weeds,"1049 N BROOKFIELD St, SOUTH BEND IN 46628",1049 N BROOKFIELD,Review Case for Collections,
9/23/2020,ENV-20-18384,Grass and Weeds,"1041 N BROOKFIELD St, SOUTH BEND IN 46628",1041 N BROOKFIELD,Review Case for Collections,
9/23/2020,ENV-20-18383,Litter,"2721 S MAIN St, SOUTH BEND IN 46614",2721 S MAIN,Closed,
9/23/2020,ENV-20-18382,Litter,"1517 ELWOOD Ave, SOUTH BEND IN 46628",1517 ELWOOD,Closed,
9/23/2020,ENV-20-18381,Litter,"1319 MIAMI St, SOUTH BEND IN 46601",1319 MIAMI,Closed,
9/23/2020,ENV-20-18380,Vegetation,"828 LANCASTER Dr, SOUTH BEND IN 46614",828 LANCASTER,Closed,
9/23/2020,ENV-20-18379,Litter,"305 E BOWMAN St, SOUTH BEND IN 46613",305 E BOWMAN,Closed,
9/23/2020,ENV-20-18378,Vegetation,"309 E BOWMAN St, SOUTH BEND IN 46613",309 E BOWMAN,Closed,
9/23/2020,ENV-20-18377,Litter,"1307 LINCOLN Way W, SOUTH BEND IN 466282415",1307 LINCOLN ay,Review Case for Collections,
9/23/2020,ENV-20-18376,Grass and Weeds,"601 E FAIRVIEW Ave, SOUTH BEND IN 46614",601 E FAIRVIEW,Review Case for Collections,
9/23/2020,ENV-20-18375,Grass and Weeds,"525 E VICTORIA St, SOUTH BEND IN 46614",525 E VICTORIA,Closed,
9/22/2020,ENV-20-18374,Litter,"727 BLAINE Ave, SOUTH BEND IN 46616",727 BLAINE,Closed,
9/22/2020,ENV-20-18373,Litter,"711 BLAINE Ave, SOUTH BEND IN 46616",711 BLAINE,Closed,
9/22/2020,ENV-20-18372,Vegetation,"401 S BENDIX Dr, SOUTH BEND IN 46620",401 S BENDIX,Closed,
9/22/2020,ENV-20-18371,Vegetation,"520 RIVER Ave, SOUTH BEND IN 46601",520 RIVER,Closed,
9/22/2020,ENV-20-18370,Litter,"2729 PRAST Blvd, SOUTH BEND IN 46628",2729 PRAST,Closed,
9/22/2020,ENV-20-18369,Litter,"2609 PRAST Blvd, SOUTH BEND IN 46628",2609 PRAST,Closed,
9/22/2020,ENV-20-18368,Vegetation,"1820 MIAMI St, SOUTH BEND IN 46613",1820 MIAMI,Closed,
9/22/2020,ENV-20-18367,Vegetation,"1901 BERGAN St, SOUTH BEND IN 46628",1901 BERGAN,Closed,
9/22/2020,ENV-20-18366,Litter,"2910 PRAST Blvd, SOUTH BEND IN 46628",2910 PRAST,Closed,
9/22/2020,ENV-20-18365,Grass and Weeds,"1619 CLYDE St, SOUTH BEND IN 46613",1619 CLYDE,Closed,
9/22/2020,ENV-20-18364,Litter,"212 E SOUTH St, SOUTH BEND IN 46601",212 E SOUTH,Closed,
9/22/2020,ENV-20-18363,Grass and Weeds,"1302 E INDIANA Ave, SOUTH BEND IN 46613",1302 E INDIANA,Review Case for Collections,
9/22/2020,ENV-20-18362,Grass and Weeds,"1130 COLLEGE St, SOUTH BEND IN 46628",1130 COLLEGE,Closed,
9/22/2020,ENV-20-18361,Litter,"1137 N ADAMS St, SOUTH BEND IN 46628",1137 N ADAMS,Closed,
9/22/2020,ENV-20-18360,Grass and Weeds,"1220 E INDIANA Ave, SOUTH BEND IN 46613",1220 E INDIANA,Review Case for Collections,
9/22/2020,ENV-20-18359,Litter,"1103 S LOGAN St, SOUTH BEND IN 46615",1103 S LOGAN,Closed,
9/22/2020,ENV-20-18358,Litter,"1226 E INDIANA Ave, SOUTH BEND IN 46613",1226 E INDIANA,Review Case for Collections,
9/22/2020,ENV-20-18357,Grass and Weeds,"3215 VOLL Ln, SOUTH BEND IN 46615",3215 VOLL,Review Case for Collections,
9/22/2020,ENV-20-18356,Litter,"1141 N ADAMS St, SOUTH BEND IN 46628",1141 N ADAMS,Closed,
9/22/2020,ENV-20-18355,Grass and Weeds,"121 E TUTT, SOUTH BEND IN 46601",121 E,Closed,
9/22/2020,ENV-20-18354,Litter,"830 E DAYTON St, SOUTH BEND IN 46613",830 E DAYTON,Closed,
9/22/2020,ENV-20-18353,Grass and Weeds,"2326 KENWOOD Ave, SOUTH BEND IN 46628",2326 KENWOOD,Review Case for Collections,
9/22/2020,ENV-20-18352,Grass and Weeds,"906 E DAYTON St, SOUTH BEND IN 46613",906 E DAYTON,Review Case for Collections,
9/22/2020,ENV-20-18351,Grass and Weeds,"219 E TUTT St, SOUTH BEND IN 46601",219 E TUTT,Closed,
9/22/2020,ENV-20-18350,Grass and Weeds,"2105 KENWOOD Ave, SOUTH BEND IN 46628",2105 KENWOOD,Closed,
9/22/2020,ENV-20-18349,Grass and Weeds,"901 E DAYTON, SOUTH BEND IN 46613",901 E,Review Case for Collections,
9/22/2020,ENV-20-18348,Grass and Weeds,"237 E TUTT St, SOUTH BEND IN 46618",237 E TUTT,Closed,
