ParcelNo
18 04 19 0 000 009.007
18 08 34 0 000 004.004
18 09 29 0 000 003.000
18 09 31 0 000 010.005
19 01 02 3 001 002.016
19 01 02 3 001 007.000
19 01 11 2 001 004.004
19 01 11 2 002 010.000
19 01 11 3 001 008.008
19 01 11 4 001 007.000
19 01 11 4 001 035.000
19 01 11 4 001 038.000
19 01 12 1 003 013.000
19 01 12 1 003 013.001
19 01 12 3 001 011.004
19 02 03 4 001 026.000
19 02 03 4 001 026.001
19 02 04 0 000 036.001
19 02 09 0 000 001.009
19 03 05 0 000 032.000
19 03 06 0 000 016.001
19 04 17 0 000 009.004
19 04 18 0 000 036.000
19 04 18 0 000 038.000
19 04 18 0 000 048.000
19 04 18 0 000 048.001
19 04 18 0 000 053.005
19 04 18 0 000 060.000
19 04 19 0 000 001.000
19 04 19 0 000 002.001
19 05 21 0 000 025.016
19 05 22 0 000 011.001
19 06 13 1 002 031.000
19 06 13 2 001 002.003
19 06 13 2 004 030.000
19 06 13 2 004 043.001
19 06 13 2 004 043.002
19 06 13 2 004 045.001
19 06 13 2 005 005.000
19 06 13 4 002 055.000
19 06 13 4 003 032.000
19 06 13 4 003 048.000
19 06 13 4 003 048.001
19 06 14 0 000 015.000
19 06 14 0 000 024.000
19 06 14 0 000 024.004
19 08 27 0 000 006.003
19 08 27 0 000 014.004
19 08 28 0 001 002.000
19 08 28 0 001 004.000
19 08 28 0 001 007.000
19 08 28 0 001 008.000
19 08 28 0 001 013.000
19 08 28 0 001 014.000
19 08 28 0 001 015.000
19 08 34 0 001 040.000
19 09 30 0 000 003.000
20 03 07 2 001 008.001
20 04 18 3 303 041.001
20 04 18 3 303 044.000
20 04 18 3 303 047.001
20 04 19 1 001 023.001
20 04 19 1 101 004.000
20 04 19 2 001 028.000
20 04 19 2 001 029.000
20 04 19 2 001 040.004
20 04 19 2 001 043.001
20 04 19 2 002 015.000
20 04 19 2 002 022.000
20 04 19 2 003 017.000
20 04 19 2 004 036.000
20 04 19 2 202 020.000
20 04 19 2 202 064.000
20 04 19 2 203 018.000
20 04 19 2 203 047.000
20 04 19 3 001 044.000
20 04 19 3 001 045.000
21 03 05 0 000 001.001
22 03 06 0 000 001.001
23 01 12 0 000 007.004
23 03 06 0 000 003.005
23 03 07 0 001 082.000
23 03 07 0 004 045.000
23 03 08 0 000 006.063
23 05 16 0 000 008.000
24 01 01 0 000 003.006
24 01 02 0 000 002.017
24 01 12 0 000 004.000
24 01 12 0 000 004.005
24 01 12 0 000 004.007
24 01 12 0 002 064.000
24 02 09 0 000 025.016
24 02 09 0 000 025.020
24 02 09 0 000 025.029
24 03 05 0 001 007.000
24 03 06 0 002 010.000
24 03 06 0 002 011.000
24 03 08 0 001 003.029
24 03 08 0 001 036.002
24 05 15 0 000 019.000
24 05 22 0 001 001.000
24 05 22 0 001 004.005
24 05 22 0 001 020.001
24 05 22 0 002 003.000
24 06 13 0 000 001.010
24 06 13 0 002 007.000
24 06 13 0 002 014.000
24 06 23 0 000 003.000
24 06 23 0 000 017.009
24 06 24 0 000 001.002
24 08 27 0 000 001.001
24 08 27 0 000 002.000
24 08 27 0 000 003.000
25 01 01 0 001 003.002
26 02 03 0 001 007.000
26 02 03 0 001 014.000
